# DEVELOPMENT-ONLY SYNTHETIC PLACEHOLDER — NOT REAL DATA. For pipeline validation only. Safe to delete/replace.
Year,Quarter,Period,quarter_num,time_index,Company,Ticker,Sector,source,Sales,Expenses,Operating Profit,Net Profit,Total Assets,Equity,Borrowings,Total Liabilities,CFO,CFI,CFF,Net Cash Flow,is_synthetic_company
2024,Q4,Q4 2024,4,8099,SYN FMCG 02,SYNFMC02,FMCG,synthetic,13450.74,9500.8,3949.95,2924.62,61450.75,32335.12,17129.38,29115.63,3618.09,-2195.52,-762.5,660.07,True
2025,Q1,Q1 2025,1,8100,SYN FMCG 02,SYNFMC02,FMCG,synthetic,13324.13,9365.35,3958.78,2934.81,62014.89,32604.48,17266.58,29410.42,3768.5,-2355.15,-761.34,652.0,True
2025,Q2,Q2 2025,2,8101,SYN FMCG 02,SYNFMC02,FMCG,synthetic,12941.56,9061.39,3880.16,2872.08,57949.21,29863.42,15829.28,28085.8,3638.98,-2206.41,-713.24,719.32,True
2025,Q3,Q3 2025,3,8102,SYN FMCG 02,SYNFMC02,FMCG,synthetic,13011.59,9121.15,3890.45,2765.93,61369.13,32177.87,15725.88,29191.26,3720.81,-2275.97,-743.73,701.11,True
2025,Q4,Q4 2025,4,8103,SYN FMCG 02,SYNFMC02,FMCG,synthetic,13354.31,9424.97,3929.33,2934.39,64230.37,34159.65,16474.32,30070.72,3713.25,-2334.21,-753.31,625.73,True
2024,Q1,Q1 2024,1,8096,SYN FMCG 03,SYNFMC03,FMCG,synthetic,17719.14,12710.27,5008.88,3737.03,81087.64,40543.82,24326.29,40543.83,5017.99,-3010.79,-1003.6,1003.6,True
2024,Q2,Q2 2024,2,8097,SYN FMCG 03,SYNFMC03,FMCG,synthetic,17576.08,12681.11,4894.97,3749.08,79607.34,39867.85,24575.03,39739.49,4996.47,-2835.27,-983.95,1177.26,True
2024,Q3,Q3 2024,3,8098,SYN FMCG 03,SYNFMC03,FMCG,synthetic,18017.85,13272.35,4745.5,3807.69,78163.77,36613.0,26294.14,41550.77,4863.06,-2887.34,-997.92,977.8,True
2024,Q4,Q4 2024,4,8099,SYN FMCG 03,SYNFMC03,FMCG,synthetic,17872.8,13250.62,4622.18,3757.45,72934.22,33225.49,25056.63,39708.73,4853.03,-2903.57,-964.57,984.89,True
2025,Q1,Q1 2025,1,8100,SYN FMCG 03,SYNFMC03,FMCG,synthetic,18497.43,13870.55,4626.87,4001.29,74890.86,34533.69,25108.28,40357.17,4871.75,-2764.85,-945.11,1161.79,True
2025,Q2,Q2 2025,2,8101,SYN FMCG 03,SYNFMC03,FMCG,synthetic,20327.01,15463.21,4863.8,4392.79,82437.82,38455.15,26847.26,43982.67,5241.77,-2911.14,-1023.34,1307.29,True
2025,Q3,Q3 2025,3,8102,SYN FMCG 03,SYNFMC03,FMCG,synthetic,21721.78,16255.68,5466.1,4768.95,84695.39,38140.85,28815.95,46554.53,6044.77,-3434.85,-1193.93,1415.99,True
2025,Q4,Q4 2025,4,8103,SYN FMCG 03,SYNFMC03,FMCG,synthetic,23000.89,17165.54,5835.35,5020.08,89590.0,40536.82,30540.26,49053.17,6297.37,-3548.36,-1262.35,1486.67,True
2024,Q1,Q1 2024,1,8096,SYN FMCG 04,SYNFMC04,FMCG,synthetic,23518.54,16870.28,6648.26,4960.15,107627.27,53813.63,32288.18,53813.64,6660.35,-3996.21,-1332.07,1332.07,True
2024,Q2,Q2 2024,2,8097,SYN FMCG 04,SYNFMC04,FMCG,synthetic,24105.66,17177.95,6927.72,5004.09,107670.54,53298.79,32266.43,54371.75,7065.44,-4404.75,-1386.97,1273.73,True
2024,Q3,Q3 2024,3,8098,SYN FMCG 04,SYNFMC04,FMCG,synthetic,24942.54,17764.81,7177.73,5243.41,110233.64,58994.07,30523.85,51239.57,7393.46,-4696.83,-1414.32,1282.32,True
2024,Q4,Q4 2024,4,8099,SYN FMCG 04,SYNFMC04,FMCG,synthetic,25463.29,18313.57,7149.72,5524.47,113375.53,61393.14,30907.36,51982.39,7185.77,-4647.74,-1330.15,1207.88,True
2025,Q1,Q1 2025,1,8100,SYN FMCG 04,SYNFMC04,FMCG,synthetic,26023.65,18701.75,7321.9,5662.64,118812.39,62948.53,33944.08,55863.86,7508.38,-5038.11,-1377.37,1092.9,True
2025,Q2,Q2 2025,2,8101,SYN FMCG 04,SYNFMC04,FMCG,synthetic,26640.19,19151.13,7489.06,6203.36,122791.56,63701.76,34992.18,59089.81,7508.42,-5463.25,-1327.11,718.06,True
2025,Q3,Q3 2025,3,8102,SYN FMCG 04,SYNFMC04,FMCG,synthetic,27365.43,19627.9,7737.53,6299.97,130898.88,65987.21,37199.46,64911.67,7636.15,-5271.29,-1363.25,1001.61,True
2025,Q4,Q4 2025,4,8103,SYN FMCG 04,SYNFMC04,FMCG,synthetic,28540.09,19936.25,8603.84,6634.27,136128.8,70551.78,37833.64,65577.02,8250.65,-5569.32,-1475.24,1206.09,True
2024,Q1,Q1 2024,1,8096,SYN FMCG 05,SYNFMC05,FMCG,synthetic,20230.99,14512.06,5718.93,4266.79,92582.56,46291.28,27774.77,46291.29,5729.33,-3437.6,-1145.87,1145.86,True
2024,Q2,Q2 2024,2,8097,SYN FMCG 05,SYNFMC05,FMCG,synthetic,20892.41,15294.88,5597.52,4283.21,94992.27,47076.72,29863.38,47915.55,5357.79,-3229.23,-1122.44,1006.12,True
2024,Q3,Q3 2024,3,8098,SYN FMCG 05,SYNFMC05,FMCG,synthetic,21757.81,15925.39,5832.41,4326.92,96513.03,47175.84,32389.89,49337.19,5598.14,-3432.73,-1140.3,1025.11,True
2024,Q4,Q4 2024,4,8099,SYN FMCG 05,SYNFMC05,FMCG,synthetic,22222.9,16287.58,5935.32,4424.3,96980.51,48026.75,31302.82,48953.76,5565.59,-3636.57,-1098.17,830.86,True
2025,Q1,Q1 2025,1,8100,SYN FMCG 05,SYNFMC05,FMCG,synthetic,23861.09,17577.8,6283.29,4775.09,103577.07,52233.47,32844.65,51343.6,5907.09,-3891.81,-1164.19,851.1,True
2025,Q2,Q2 2025,2,8101,SYN FMCG 05,SYNFMC05,FMCG,synthetic,25119.02,18105.44,7013.58,4746.89,109334.57,54418.74,35141.71,54915.83,6436.59,-4302.37,-1265.11,869.11,True
2025,Q3,Q3 2025,3,8102,SYN FMCG 05,SYNFMC05,FMCG,synthetic,24862.74,17806.39,7056.35,4673.05,110182.57,56141.19,34480.38,54041.38,6262.21,-4050.5,-1197.51,1014.2,True
2025,Q4,Q4 2025,4,8103,SYN FMCG 05,SYNFMC05,FMCG,synthetic,24361.49,17296.79,7064.7,4580.77,111461.93,58462.07,33157.19,52999.86,6313.68,-3926.13,-1196.31,1191.25,True
2024,Q1,Q1 2024,1,8096,SYN FMCG 06,SYNFMC06,FMCG,synthetic,26288.65,18857.33,7431.32,5544.38,120304.05,60152.02,36091.21,60152.03,7444.84,-4466.9,-1488.97,1488.96,True
2024,Q2,Q2 2024,2,8097,SYN FMCG 06,SYNFMC06,FMCG,synthetic,26284.71,18866.7,7418.01,5346.9,120784.75,59567.14,35322.21,61217.61,7493.25,-4556.2,-1464.93,1472.12,True
2024,Q3,Q3 2024,3,8098,SYN FMCG 06,SYNFMC06,FMCG,synthetic,25629.78,18143.66,7486.12,5265.6,117086.27,58464.44,35738.44,58621.83,7666.09,-4820.91,-1475.91,1369.27,True
2024,Q4,Q4 2024,4,8099,SYN FMCG 06,SYNFMC06,FMCG,synthetic,26170.73,18764.32,7406.41,5416.52,121270.61,58572.88,37596.58,62697.73,7667.06,-4995.49,-1462.54,1209.03,True
2025,Q1,Q1 2025,1,8100,SYN FMCG 06,SYNFMC06,FMCG,synthetic,27030.72,19400.32,7630.4,5776.55,128221.82,63103.11,36723.99,65118.7,8064.21,-5187.0,-1515.68,1361.53,True
2025,Q2,Q2 2025,2,8101,SYN FMCG 06,SYNFMC06,FMCG,synthetic,27325.82,19455.89,7869.94,5936.13,131987.72,66726.65,38168.15,65261.07,8885.63,-5915.1,-1625.47,1345.06,True
2025,Q3,Q3 2025,3,8102,SYN FMCG 06,SYNFMC06,FMCG,synthetic,26667.39,19535.75,7131.64,5379.94,127979.4,64946.48,36879.78,63032.92,8286.61,-5669.86,-1390.25,1226.49,True
2025,Q4,Q4 2025,4,8103,SYN FMCG 06,SYNFMC06,FMCG,synthetic,26116.36,18915.47,7200.89,5144.73,118392.61,54559.13,38586.2,63833.48,7970.38,-5874.37,-1319.76,776.25,True
2024,Q1,Q1 2024,1,8096,SYN FMCG 07,SYNFMC07,FMCG,synthetic,19455.52,13955.8,5499.72,4103.24,89033.8,44516.9,26710.14,44516.91,5509.72,-3305.83,-1101.95,1101.94,True
2024,Q2,Q2 2024,2,8097,SYN FMCG 07,SYNFMC07,FMCG,synthetic,19604.74,13835.27,5769.47,4101.17,83742.93,41829.25,26264.38,41913.68,5660.01,-3275.26,-1098.11,1286.64,True
2024,Q3,Q3 2024,3,8098,SYN FMCG 07,SYNFMC07,FMCG,synthetic,20824.53,14685.8,6138.72,4411.16,92876.03,45707.1,29388.94,47168.93,6293.63,-3403.03,-1208.14,1682.46,True
2024,Q4,Q4 2024,4,8099,SYN FMCG 07,SYNFMC07,FMCG,synthetic,21687.58,15199.29,6488.29,4767.33,97216.95,47964.91,28795.21,49252.04,6801.58,-3694.24,-1324.46,1782.88,True
2025,Q1,Q1 2025,1,8100,SYN FMCG 07,SYNFMC07,FMCG,synthetic,23053.85,16081.01,6972.84,5241.01,106440.63,56875.71,28814.19,49564.92,7452.4,-4087.07,-1561.42,1803.91,True
2025,Q2,Q2 2025,2,8101,SYN FMCG 07,SYNFMC07,FMCG,synthetic,24161.23,16916.65,7244.57,5494.69,108534.44,59446.45,29231.86,49087.98,7887.21,-4482.45,-1725.9,1678.86,True
2025,Q3,Q3 2025,3,8102,SYN FMCG 07,SYNFMC07,FMCG,synthetic,25482.3,17748.78,7733.52,5380.76,109137.4,61658.78,27450.9,47478.63,8410.12,-5004.95,-1902.12,1503.05,True
2025,Q4,Q4 2025,4,8103,SYN FMCG 07,SYNFMC07,FMCG,synthetic,26611.67,17994.04,8617.63,5706.34,114865.92,66538.21,27793.98,48327.71,9427.12,-5874.41,-2107.34,1445.37,True
2024,Q1,Q1 2024,1,8096,SYN FMCG 08,SYNFMC08,FMCG,synthetic,12550.19,9002.48,3547.71,2646.88,57433.11,28716.55,17229.93,28716.56,3554.16,-2132.5,-710.83,710.83,True
2024,Q2,Q2 2024,2,8097,SYN FMCG 08,SYNFMC08,FMCG,synthetic,13048.72,9304.26,3744.45,2709.34,56201.78,27946.36,16512.83,28255.42,3928.59,-2400.73,-812.44,715.41,True
2024,Q3,Q3 2024,3,8098,SYN FMCG 08,SYNFMC08,FMCG,synthetic,13079.31,9404.79,3674.53,2771.42,57526.65,28052.33,16373.83,29474.33,3658.29,-2079.48,-804.36,774.44,True
2024,Q4,Q4 2024,4,8099,SYN FMCG 08,SYNFMC08,FMCG,synthetic,13147.48,9449.08,3698.4,2734.54,54946.89,27267.55,15510.78,27679.34,3522.84,-1890.68,-761.18,870.98,True
2025,Q1,Q1 2025,1,8100,SYN FMCG 08,SYNFMC08,FMCG,synthetic,13275.48,9550.79,3724.69,2627.9,55995.85,27416.23,15844.9,28579.62,3666.03,-1950.95,-791.72,923.36,True
2025,Q2,Q2 2025,2,8101,SYN FMCG 08,SYNFMC08,FMCG,synthetic,14001.53,10105.39,3896.15,2827.21,57485.96,28973.45,14682.73,28512.5,3990.86,-2222.57,-908.98,859.31,True
2025,Q3,Q3 2025,3,8102,SYN FMCG 08,SYNFMC08,FMCG,synthetic,14400.27,10298.16,4102.11,3005.7,57065.85,29004.33,14218.25,28061.52,4107.93,-2257.86,-892.92,957.15,True
2025,Q4,Q4 2025,4,8103,SYN FMCG 08,SYNFMC08,FMCG,synthetic,13871.17,10101.49,3769.68,2891.35,54240.38,26991.34,13433.37,27249.04,3703.44,-2041.71,-829.81,831.92,True
2024,Q1,Q1 2024,1,8096,SYN FMCG 09,SYNFMC09,FMCG,synthetic,11970.5,8586.66,3383.84,2524.62,54780.28,27390.14,16434.09,27390.14,3390.0,-2034.0,-678.0,678.0,True
2024,Q2,Q2 2024,2,8097,SYN FMCG 09,SYNFMC09,FMCG,synthetic,12240.57,8773.11,3467.46,2546.11,55326.33,26573.37,17594.37,28752.96,3477.57,-2100.16,-695.47,681.95,True
2024,Q3,Q3 2024,3,8098,SYN FMCG 09,SYNFMC09,FMCG,synthetic,12426.82,8846.28,3580.54,2644.48,56319.11,26924.74,17995.56,29394.37,3372.12,-2034.28,-690.87,646.96,True
2024,Q4,Q4 2024,4,8099,SYN FMCG 09,SYNFMC09,FMCG,synthetic,12348.0,8893.88,3454.13,2692.27,57633.94,26570.6,18754.3,31063.34,3273.72,-1968.98,-656.59,648.15,True
2025,Q1,Q1 2025,1,8100,SYN FMCG 09,SYNFMC09,FMCG,synthetic,12128.84,8660.73,3468.11,2602.04,55584.2,25085.36,18174.16,30498.84,3362.13,-2015.22,-689.82,657.09,True
2025,Q2,Q2 2025,2,8101,SYN FMCG 09,SYNFMC09,FMCG,synthetic,12226.31,8644.4,3581.91,2591.22,52933.96,23334.53,17811.63,29599.43,3443.28,-2070.49,-690.32,682.47,True
2025,Q3,Q3 2025,3,8102,SYN FMCG 09,SYNFMC09,FMCG,synthetic,12701.99,8690.05,4011.93,2735.74,51831.42,22546.55,17931.18,29284.87,4066.83,-2507.65,-842.01,717.17,True
2025,Q4,Q4 2025,4,8103,SYN FMCG 09,SYNFMC09,FMCG,synthetic,13034.91,8964.27,4070.63,2737.74,51180.27,23146.61,16697.68,28033.67,4017.24,-2579.45,-886.9,550.89,True
2024,Q1,Q1 2024,1,8096,SYN FMCG 10,SYNFMC10,FMCG,synthetic,16381.07,11750.44,4630.63,3454.83,74964.26,37482.12,22489.28,37482.13,4639.05,-2783.43,-927.81,927.81,True
2024,Q2,Q2 2024,2,8097,SYN FMCG 10,SYNFMC10,FMCG,synthetic,15810.78,11178.09,4632.69,3505.29,73559.7,37532.8,21774.81,36026.91,4729.01,-2810.86,-886.64,1031.51,True
2024,Q3,Q3 2024,3,8098,SYN FMCG 10,SYNFMC10,FMCG,synthetic,15477.04,10817.05,4659.99,3453.56,68309.82,34780.91,20353.48,33528.91,4825.41,-3042.02,-915.28,868.11,True
2024,Q4,Q4 2024,4,8099,SYN FMCG 10,SYNFMC10,FMCG,synthetic,15945.11,10925.02,5020.09,3643.92,69921.25,35204.7,20963.8,34716.55,5261.87,-3144.52,-986.68,1130.67,True
2025,Q1,Q1 2025,1,8100,SYN FMCG 10,SYNFMC10,FMCG,synthetic,16566.14,11294.39,5271.75,3799.89,76528.77,39782.67,22885.43,36746.1,5472.52,-3319.44,-961.56,1191.52,True
2025,Q2,Q2 2025,2,8101,SYN FMCG 10,SYNFMC10,FMCG,synthetic,17157.5,11549.29,5608.21,3866.29,78752.24,40272.88,23342.77,38479.37,5959.34,-3432.64,-1073.47,1453.23,True
2025,Q3,Q3 2025,3,8102,SYN FMCG 10,SYNFMC10,FMCG,synthetic,18067.97,12216.57,5851.4,4072.8,78451.77,41501.23,21324.65,36950.54,6209.25,-3564.98,-1166.64,1477.64,True
2025,Q4,Q4 2025,4,8103,SYN FMCG 10,SYNFMC10,FMCG,synthetic,18946.86,12921.54,6025.32,4454.9,86940.09,46739.67,23627.86,40200.41,6300.37,-3570.23,-1236.68,1493.46,True
2024,Q1,Q1 2024,1,8096,SYN Tech 01,SYNTEC01,Tech,synthetic,58817.09,43696.46,15120.63,11505.76,209259.41,101131.21,64876.91,108128.19,15312.62,-9187.57,-3062.53,3062.53,True
2024,Q2,Q2 2024,2,8097,SYN Tech 01,SYNTEC01,Tech,synthetic,60061.16,45458.94,14602.21,11883.51,213128.09,104929.62,67329.94,108198.46,14878.44,-8480.34,-3058.74,3339.35,True
2024,Q3,Q3 2024,3,8098,SYN Tech 01,SYNTEC01,Tech,synthetic,63291.22,47687.04,15604.18,12216.12,226879.57,108907.64,74043.62,117971.92,16461.7,-9614.63,-3305.94,3541.14,True
2024,Q4,Q4 2024,4,8099,SYN Tech 01,SYNTEC01,Tech,synthetic,68288.03,50303.85,17984.17,12799.48,248171.3,126842.9,71778.23,121328.4,18461.66,-10587.67,-3891.92,3982.07,True
2025,Q1,Q1 2025,1,8100,SYN Tech 01,SYNTEC01,Tech,synthetic,73601.79,53846.07,19755.72,14319.53,275461.63,142775.69,80942.48,132685.94,19676.18,-11151.41,-4062.77,4462.0,True
2025,Q2,Q2 2025,2,8101,SYN Tech 01,SYNTEC01,Tech,synthetic,75468.96,54316.66,21152.3,15287.29,283150.59,149900.19,79960.74,133250.4,20942.95,-11208.17,-4235.72,5499.05,True
2025,Q3,Q3 2025,3,8102,SYN Tech 01,SYNTEC01,Tech,synthetic,77560.8,55702.91,21857.88,15243.88,303309.6,152825.48,94125.69,150484.11,22178.59,-11627.69,-4692.51,5858.39,True
2025,Q4,Q4 2025,4,8103,SYN Tech 01,SYNTEC01,Tech,synthetic,80263.54,57693.67,22569.88,16233.19,316792.52,155679.42,100508.42,161113.1,21986.68,-11524.45,-4681.42,5780.81,True
2024,Q1,Q1 2024,1,8096,SYN Tech 02,SYNTEC02,Tech,synthetic,42759.4,31766.86,10992.54,8364.57,152129.37,73521.32,47164.83,78608.05,11132.12,-6679.27,-2226.42,2226.42,True
2024,Q2,Q2 2024,2,8097,SYN Tech 02,SYNTEC02,Tech,synthetic,43448.75,32297.66,11151.09,8350.2,162189.02,76438.73,49893.84,85750.29,11200.75,-6672.14,-2225.26,2303.35,True
2024,Q3,Q3 2024,3,8098,SYN Tech 02,SYNTEC02,Tech,synthetic,45703.21,33971.64,11731.57,8938.59,167975.77,79116.82,50616.73,88858.95,11776.78,-7092.19,-2409.58,2275.0,True
2024,Q4,Q4 2024,4,8099,SYN Tech 02,SYNTEC02,Tech,synthetic,49021.21,36007.51,13013.7,9562.23,181744.63,84097.29,55043.19,97647.33,12806.85,-8074.8,-2566.09,2165.96,True
2025,Q1,Q1 2025,1,8100,SYN Tech 02,SYNTEC02,Tech,synthetic,50289.86,36455.78,13834.08,9524.41,199831.41,93210.33,57525.41,106621.08,13896.44,-8895.5,-2660.32,2340.62,True
2025,Q2,Q2 2025,2,8101,SYN Tech 02,SYNTEC02,Tech,synthetic,51390.15,37393.02,13997.14,9453.42,197725.85,89598.22,57598.7,108127.63,14665.93,-8888.6,-2819.52,2957.81,True
2025,Q3,Q3 2025,3,8102,SYN Tech 02,SYNTEC02,Tech,synthetic,52582.06,38352.21,14229.85,10092.58,190793.28,85990.06,56026.77,104803.22,14702.05,-9031.86,-2677.53,2992.67,True
2025,Q4,Q4 2025,4,8103,SYN Tech 02,SYNTEC02,Tech,synthetic,52421.2,37952.17,14469.03,10014.49,197551.24,90237.34,56681.3,107313.9,15166.77,-9661.95,-2742.29,2762.53,True
2024,Q1,Q1 2024,1,8096,SYN Tech 03,SYNTEC03,Tech,synthetic,81385.12,60462.73,20922.39,15920.5,289551.94,139935.12,89770.09,149616.83,21188.06,-12712.83,-4237.61,4237.61,True
2024,Q2,Q2 2024,2,8097,SYN Tech 03,SYNTEC03,Tech,synthetic,79127.17,58483.01,20644.16,16029.61,281091.01,136505.99,85227.54,144585.02,20089.74,-12942.78,-4157.79,2989.18,True
2024,Q3,Q3 2024,3,8098,SYN Tech 03,SYNTEC03,Tech,synthetic,76289.71,56298.88,19990.83,15552.56,276755.59,138591.33,80536.99,138164.25,20462.11,-13733.21,-4367.75,2361.15,True
2024,Q4,Q4 2024,4,8099,SYN Tech 03,SYNTEC03,Tech,synthetic,73716.42,54172.01,19544.41,14948.52,266820.63,129262.84,78006.96,137557.8,19727.68,-12901.5,-4151.62,2674.55,True
2025,Q1,Q1 2025,1,8100,SYN Tech 03,SYNTEC03,Tech,synthetic,73093.64,54215.49,18878.15,15000.24,255516.65,124439.03,73954.05,131077.61,19040.52,-12694.03,-3986.96,2359.53,True
2025,Q2,Q2 2025,2,8101,SYN Tech 03,SYNTEC03,Tech,synthetic,72847.53,53549.1,19298.43,13666.36,253576.04,128272.89,74601.18,125303.14,19229.22,-12500.03,-4117.04,2612.15,True
2025,Q3,Q3 2025,3,8102,SYN Tech 03,SYNTEC03,Tech,synthetic,76001.46,56539.2,19462.26,14387.33,265090.74,127119.45,79027.42,137971.29,18843.02,-11596.22,-4081.74,3165.06,True
2025,Q4,Q4 2025,4,8103,SYN Tech 03,SYNTEC03,Tech,synthetic,80220.01,59162.65,21057.35,15134.28,280769.68,135363.62,80363.56,145406.06,20243.54,-12839.15,-4333.33,3071.06,True
2024,Q1,Q1 2024,1,8096,SYN Tech 04,SYNTEC04,Tech,synthetic,29433.18,21866.53,7566.65,5757.7,104717.35,50607.96,32465.63,54109.38,7662.73,-4597.63,-1532.55,1532.55,True
2024,Q2,Q2 2024,2,8097,SYN Tech 04,SYNTEC04,Tech,synthetic,30105.63,22527.36,7578.28,6198.9,105735.92,50086.8,32811.8,55649.12,7830.05,-4821.25,-1501.36,1507.44,True
2024,Q3,Q3 2024,3,8098,SYN Tech 04,SYNTEC04,Tech,synthetic,31562.71,24003.06,7559.65,6659.9,119615.5,57513.28,36122.91,62102.22,7942.1,-4746.19,-1493.87,1702.04,True
2024,Q4,Q4 2024,4,8099,SYN Tech 04,SYNTEC04,Tech,synthetic,31697.15,24226.81,7470.34,6842.75,122128.39,60599.4,37378.1,61528.99,7787.64,-4534.44,-1448.8,1804.4,True
2025,Q1,Q1 2025,1,8100,SYN Tech 04,SYNTEC04,Tech,synthetic,32587.81,24702.7,7885.11,7239.26,123813.0,62144.45,37340.9,61668.56,8361.42,-4884.41,-1535.92,1941.09,True
2025,Q2,Q2 2025,2,8101,SYN Tech 04,SYNTEC04,Tech,synthetic,33641.63,25633.89,8007.74,7602.66,129601.81,65234.33,38056.33,64367.48,8327.51,-5116.51,-1505.2,1705.81,True
2025,Q3,Q3 2025,3,8102,SYN Tech 04,SYNTEC04,Tech,synthetic,35152.9,26959.66,8193.24,7885.97,131317.0,66119.08,37950.26,65197.91,8454.07,-4895.77,-1528.4,2029.9,True
2025,Q4,Q4 2025,4,8103,SYN Tech 04,SYNTEC04,Tech,synthetic,37060.32,28894.48,8165.84,8165.84,144690.98,72729.62,43269.84,71961.35,8670.93,-5063.28,-1542.44,2065.22,True
2024,Q1,Q1 2024,1,8096,SYN Tech 05,SYNTEC05,Tech,synthetic,31091.6,23098.61,7992.99,6082.12,110617.67,53459.48,34294.91,57158.19,8094.48,-4856.69,-1618.9,1618.9,True
2024,Q2,Q2 2024,2,8097,SYN Tech 05,SYNTEC05,Tech,synthetic,32319.61,24008.64,8310.97,6508.35,119113.6,55760.28,39572.54,63353.32,8191.84,-4990.32,-1545.22,1656.29,True
2024,Q3,Q3 2024,3,8098,SYN Tech 05,SYNTEC05,Tech,synthetic,33889.38,25205.14,8684.24,7023.15,125181.49,57602.75,42520.1,67578.74,8182.62,-5213.4,-1548.9,1420.31,True
2024,Q4,Q4 2024,4,8099,SYN Tech 05,SYNTEC05,Tech,synthetic,35765.65,26094.11,9671.54,7190.58,131446.75,59359.21,44238.65,72087.54,9285.91,-5927.81,-1639.48,1718.63,True
2025,Q1,Q1 2025,1,8100,SYN Tech 05,SYNTEC05,Tech,synthetic,35735.75,25514.37,10221.37,7290.89,135655.45,62704.66,46884.22,72950.79,9583.17,-6222.59,-1624.85,1735.73,True
2025,Q2,Q2 2025,2,8101,SYN Tech 05,SYNTEC05,Tech,synthetic,36345.21,26468.58,9876.63,7391.31,140371.33,66784.3,47206.56,73587.04,10109.89,-6201.54,-1686.53,2221.82,True
2025,Q3,Q3 2025,3,8102,SYN Tech 05,SYNTEC05,Tech,synthetic,37632.81,26641.15,10991.66,7780.43,148535.2,70339.52,50352.9,78195.68,10884.66,-6541.08,-1770.49,2573.08,True
2025,Q4,Q4 2025,4,8103,SYN Tech 05,SYNTEC05,Tech,synthetic,37705.57,26995.04,10710.53,7849.42,145855.22,72035.43,47050.82,73819.79,10206.18,-5935.81,-1679.87,2590.5,True
2024,Q1,Q1 2024,1,8096,SYN Tech 06,SYNTEC06,Tech,synthetic,57728.49,42887.72,14840.77,11292.81,205386.38,99259.45,63676.15,106126.93,15029.21,-9017.53,-3005.84,3005.84,True
2024,Q2,Q2 2024,2,8097,SYN Tech 06,SYNTEC06,Tech,synthetic,60173.0,44888.12,15284.87,11343.57,220642.26,108372.19,70546.76,112270.08,15179.69,-8903.95,-3165.42,3110.33,True
2024,Q3,Q3 2024,3,8098,SYN Tech 06,SYNTEC06,Tech,synthetic,63180.57,47291.78,15888.78,12260.31,227937.54,110326.47,77962.24,117611.07,15459.32,-9304.56,-3184.92,2969.84,True
2024,Q4,Q4 2024,4,8099,SYN Tech 06,SYNTEC06,Tech,synthetic,67193.25,50709.8,16483.45,13069.73,239440.47,122458.1,75173.15,116982.37,16470.25,-10263.38,-3316.77,2890.09,True
2025,Q1,Q1 2025,1,8100,SYN Tech 06,SYNTEC06,Tech,synthetic,69995.73,52607.6,17388.13,13262.43,249735.13,127718.86,80553.56,122016.28,17791.55,-11438.11,-3759.42,2594.02,True
2025,Q2,Q2 2025,2,8101,SYN Tech 06,SYNTEC06,Tech,synthetic,72686.4,54680.8,18005.61,14106.31,268224.49,127976.93,90584.14,140247.56,18576.36,-11672.08,-4074.23,2830.04,True
2025,Q3,Q3 2025,3,8102,SYN Tech 06,SYNTEC06,Tech,synthetic,75739.82,57351.11,18388.71,14451.75,279660.1,134863.69,94151.46,144796.41,18203.02,-10497.5,-3995.28,3710.24,True
2025,Q4,Q4 2025,4,8103,SYN Tech 06,SYNTEC06,Tech,synthetic,78356.29,59710.28,18646.01,14320.14,278913.19,142350.15,85406.79,136563.04,18285.15,-9985.89,-3977.98,4321.28,True
2024,Q1,Q1 2024,1,8096,SYN Tech 07,SYNTEC07,Tech,synthetic,49529.19,36796.29,12732.91,9688.87,176214.94,85161.43,54632.1,91053.51,12894.59,-7736.75,-2578.92,2578.92,True
2024,Q2,Q2 2024,2,8097,SYN Tech 07,SYNTEC07,Tech,synthetic,50801.06,37856.59,12944.46,10519.3,188384.77,89447.73,59202.42,98937.03,13732.55,-8119.54,-2803.17,2809.83,True
2024,Q3,Q3 2024,3,8098,SYN Tech 07,SYNTEC07,Tech,synthetic,53993.43,41274.01,12719.42,10754.68,196128.75,93457.49,64284.96,102671.26,13583.66,-7846.84,-2936.33,2800.49,True
2024,Q4,Q4 2024,4,8099,SYN Tech 07,SYNTEC07,Tech,synthetic,56800.12,44273.81,12526.31,11304.42,218897.72,105302.24,70707.46,113595.48,13932.76,-7756.32,-2871.94,3304.49,True
2025,Q1,Q1 2025,1,8100,SYN Tech 07,SYNTEC07,Tech,synthetic,59875.38,47074.18,12801.2,12025.29,230524.42,108286.22,76678.97,122238.2,14512.2,-8643.86,-2967.57,2900.77,True
2025,Q2,Q2 2025,2,8101,SYN Tech 07,SYNTEC07,Tech,synthetic,63845.27,49977.79,13867.49,12539.37,253389.94,118580.53,81212.56,134809.41,16488.54,-10062.46,-3324.92,3101.16,True
2025,Q3,Q3 2025,3,8102,SYN Tech 07,SYNTEC07,Tech,synthetic,64733.32,50624.95,14108.38,12724.59,256503.61,117840.61,82413.69,138663.0,16745.24,-10116.68,-3176.75,3451.81,True
2025,Q4,Q4 2025,4,8103,SYN Tech 07,SYNTEC07,Tech,synthetic,67052.48,52357.82,14694.66,12547.83,265448.12,130363.12,80794.21,135085.0,18691.74,-11715.81,-3658.82,3317.11,True
2024,Q1,Q1 2024,1,8096,SYN Tech 08,SYNTEC08,Tech,synthetic,47188.91,35057.64,12131.27,9231.06,167888.68,81137.5,52050.7,86751.17,12285.31,-7371.18,-2457.06,2457.06,True
